The     Blackberry Creek at            Yorkville
Coordinates: Lat:  41.67; Lon:  88.44
Surface:      182.0 km²
-----------------------------------------               
Fields                                                  
Date : date (YYYYMMDD)                                  
Qobs : observed discharges (in m^3/s)                   
Ptot : total precipitation over the basin (in mm)       
Fsol : fraction of solid precipitation (between 0 and 1)
Temp : averaged air temperature over the basin (in °C)  
PE   : potential evapotranspiration (in mm)             
-----------------------------------------               
    Date;      Qobs;  Ptot;   Fsol;  Temp;    PE;       
19810331;     0.963;   0.0; -99.00;  13.2;   2.3;
19810401;     0.850;   0.0; -99.00;  17.3;   2.8;
19810402;     0.793;   0.0; -99.00;  10.8;   2.0;
19810403;     0.793;   0.0; -99.00;  16.7;   2.8;
19810404;     0.991;   9.4; -99.00;  15.1;   2.6;
19810405;     0.963;   0.0; -99.00;   6.0;   1.5;
19810406;     0.793;   0.0; -99.00;   3.3;   1.1;
19810407;     0.736;   0.0; -99.00;  10.5;   2.1;
19810408;     0.708;   0.0; -99.00;  15.3;   2.7;
19810409;     0.821;  10.1; -99.00;  11.4;   2.2;
19810410;     0.850;   0.0; -99.00;  13.1;   2.5;
19810411;     0.850;   5.0; -99.00;  15.5;   2.8;
19810412;     0.991;  11.9; -99.00;  11.3;   2.3;
19810413;     2.464;  18.4; -99.00;  13.3;   2.6;
19810414;     4.134;  18.5; -99.00;  12.8;   2.5;
19810415;     3.115;   0.0; -99.00;   6.6;   1.6;
19810416;     2.350;   0.0; -99.00;   9.3;   2.0;
19810417;     1.954;   1.0; -99.00;  16.4;   3.1;
19810418;     1.614;   0.0; -99.00;  15.7;   3.0;
19810419;     1.416;   0.2; -99.00;   9.8;   2.1;
19810420;     1.388;   5.1; -99.00;   5.2;   1.5;
19810421;     1.246;   0.0; -99.00;   4.7;   1.4;
19810422;     1.246;   0.0; -99.00;  10.4;   2.3;
19810423;     2.718;  21.4; -99.00;  11.6;   2.5;
19810424;     3.398;   1.2; -99.00;   7.1;   1.8;
19810425;     2.294;   0.0; -99.00;   7.6;   1.9;
19810426;     1.756;   2.1; -99.00;  12.9;   2.7;
19810427;     1.501;   0.0; -99.00;  16.1;   3.2;
19810428;     1.671;   5.0; -99.00;  17.5;   3.4;
19810429;     5.607;  27.4; -99.00;  12.2;   2.6;
19810430;     5.777;   1.4; -99.00;  10.2;   2.3;
19810501;     3.540;   1.9; -99.00;   9.1;   2.2;
19810502;     2.747;   0.0; -99.00;   7.8;   2.0;
19810503;     2.180;   0.0; -99.00;  13.5;   2.9;
19810504;     1.869;   0.0; -99.00;  18.1;   3.6;
19810505;     1.699;   2.0; -99.00;  16.1;   3.3;
19810506;     1.529;   0.0; -99.00;   8.5;   2.1;
19810507;     1.388;   0.0; -99.00;   7.5;   2.0;
19810508;     1.671;   0.0; -99.00;   9.7;   2.4;
19810509;     1.557;   0.0; -99.00;  13.3;   2.9;
19810510;     1.529;   6.8; -99.00;  11.8;   2.7;
19810511;     2.435;  27.4; -99.00;   4.9;   1.6;
19810512;     2.945;   0.9; -99.00;   7.0;   1.9;
19810513;     2.294;   1.2; -99.00;  10.1;   2.5;
19810514;     2.095;   5.4; -99.00;   9.8;   2.4;
19810515;     3.115;  16.7; -99.00;  10.5;   2.6;
19810516;     2.775;   0.0; -99.00;  13.6;   3.1;
19810517;     2.237;   0.0; -99.00;  13.6;   3.1;
19810518;     1.926;   0.0; -99.00;  10.6;   2.6;
19810519;     1.784;   0.0; -99.00;  10.7;   2.6;
19810520;     1.614;   0.0; -99.00;  12.2;   2.9;
19810521;     1.472;   0.0; -99.00;  16.5;   3.6;
19810522;     1.359;   0.0; -99.00;  17.9;   3.8;
19810523;     1.274;   0.0; -99.00;  19.0;   4.0;
19810524;     1.246;   3.1; -99.00;  20.2;   4.3;
19810525;     1.189;   0.0; -99.00;  17.7;   3.8;
19810526;     1.133;   0.0; -99.00;  19.3;   4.1;
19810527;     2.180;  12.6; -99.00;  18.2;   3.9;
19810528;     1.926;   0.0; -99.00;  16.7;   3.7;
19810529;     2.039;  17.5; -99.00;  20.5;   4.4;
19810530;     6.371;  17.1; -99.00;  19.2;   4.1;
19810531;    14.073;   0.0; -99.00;  14.2;   3.3;
19810601;     9.118;   0.0; -99.00;  17.7;   3.9;
19810602;     4.078;   0.3; -99.00;  20.5;   4.4;
19810603;     3.087;   0.0; -99.00;  21.9;   4.6;
19810604;     2.464;   0.0; -99.00;  20.4;   4.4;
19810605;     2.067;   0.0; -99.00;  21.6;   4.6;
19810606;     1.841;   0.0; -99.00;  22.6;   4.8;
19810607;     1.614;   0.0; -99.00;  21.0;   4.5;
19810608;     1.557;   0.0; -99.00;  24.3;   5.1;
19810609;     2.124;  15.5; -99.00;  19.6;   4.3;
19810610;     1.926;   7.9; -99.00;  19.0;   4.2;
19810611;     1.642;   0.0; -99.00;  18.4;   4.1;
19810612;     1.529;   0.0; -99.00;  21.2;   4.5;
19810613;     7.532;  69.6; -99.00;  22.9;   4.9;
19810614;    25.315;  21.9; -99.00;  25.2;   5.3;
19810615;    20.926;   0.0; -99.00;  26.0;   5.4;
19810616;     9.769;   8.0; -99.00;  21.3;   4.6;
19810617;     5.692;   0.0; -99.00;  17.0;   3.8;
19810618;     4.276;   0.0; -99.00;  20.6;   4.5;
19810619;     3.115;   0.0; -99.00;  21.2;   4.6;
19810620;     2.549;   0.0; -99.00;  20.8;   4.5;
19810621;     2.265;   0.0; -99.00;  20.6;   4.5;
19810622;     2.435;   8.2; -99.00;  19.4;   4.3;
19810623;     2.039;   0.0; -99.00;  19.1;   4.2;
19810624;     1.756;  11.3; -99.00;  21.5;   4.6;
19810625;     2.039;   0.0; -99.00;  22.3;   4.8;
19810626;     1.727;   0.0; -99.00;  19.7;   4.3;
19810627;     1.529;   0.0; -99.00;  18.6;   4.1;
19810628;     1.359;   0.0; -99.00;  22.3;   4.8;
19810629;     1.274;   2.2; -99.00;  25.1;   5.2;
19810630;     1.586;  19.2; -99.00;  24.6;   5.1;
19810701;     1.501;   0.0; -99.00;  20.5;   4.4;
19810702;     1.444;   0.0; -99.00;  22.5;   4.8;
19810703;     1.303;   0.0; -99.00;  22.4;   4.8;
19810704;     1.274;   0.0; -99.00;  23.5;   4.9;
19810705;     1.246;   1.0; -99.00;  22.8;   4.8;
19810706;     1.161;   0.0; -99.00;  22.3;   4.7;
19810707;     1.104;   0.0; -99.00;  23.6;   4.9;
19810708;     1.019;   0.0; -99.00;  27.0;   5.5;
19810709;     0.963;   0.0; -99.00;  26.3;   5.4;
19810710;     0.934;   0.0; -99.00;  22.3;   4.7;
19810711;     0.850;   0.0; -99.00;  23.3;   4.8;
19810712;     0.821;   0.0; -99.00;  26.2;   5.3;
19810713;     0.850;   6.7; -99.00;  28.1;   5.6;
19810714;     0.850;   3.1; -99.00;  25.0;   5.1;
19810715;     0.821;   1.3; -99.00;  22.7;   4.7;
19810716;     0.850;   8.4; -99.00;  21.9;   4.6;
19810717;     0.878;   0.0; -99.00;  22.3;   4.6;
19810718;     0.793;   0.0; -99.00;  23.8;   4.9;
19810719;     0.736;   0.0; -99.00;  26.0;   5.2;
19810720;     0.934;  16.9; -99.00;  25.0;   5.0;
19810721;     1.076;   0.0; -99.00;  22.0;   4.5;
19810722;     0.878;   0.0; -99.00;  17.7;   3.8;
19810723;     0.765;   0.0; -99.00;  18.9;   4.0;
19810724;     0.708;   0.0; -99.00;  20.7;   4.3;
19810725;     0.736;   0.0; -99.00;  22.2;   4.5;
19810726;     0.850;  22.4; -99.00;  21.5;   4.4;
19810727;     0.793;   0.5; -99.00;  17.7;   3.7;
19810728;     1.388;  25.7; -99.00;  16.0;   3.5;
19810729;     1.699;   0.4; -99.00;  15.7;   3.4;
19810730;     1.189;   0.0; -99.00;  18.1;   3.8;
19810731;     0.934;   0.0; -99.00;  19.7;   4.0;
19810801;     0.765;   0.0; -99.00;  21.0;   4.2;
19810802;     0.708;   0.0; -99.00;  22.7;   4.5;
19810803;     1.897;  26.7; -99.00;  23.9;   4.6;
19810804;     1.557;   0.0; -99.00;  24.3;   4.7;
19810805;     1.133;   0.0; -99.00;  24.4;   4.7;
19810806;     1.048;   7.4; -99.00;  22.8;   4.4;
19810807;     0.963;   3.9; -99.00;  22.3;   4.3;
19810808;     0.878;   1.4; -99.00;  21.0;   4.1;
19810809;     0.821;   0.0; -99.00;  21.1;   4.1;
19810810;     1.614;  12.1; -99.00;  21.0;   4.1;
19810811;     1.642;   0.0; -99.00;  19.8;   3.8;
19810812;     1.048;   0.0; -99.00;  21.6;   4.1;
19810813;     0.878;   0.0; -99.00;  23.3;   4.3;
19810814;     1.189;  21.2; -99.00;  22.8;   4.2;
19810815;     3.228;  29.8; -99.00;  22.4;   4.2;
19810816;     2.209;   2.9; -99.00;  20.6;   3.9;
19810817;     1.529;   0.0; -99.00;  16.2;   3.2;
19810818;     1.161;   0.0; -99.00;  16.8;   3.3;
19810819;     0.963;   0.0; -99.00;  17.9;   3.4;
19810820;     0.821;   0.0; -99.00;  18.7;   3.5;
19810821;     0.736;   0.0; -99.00;  19.7;   3.6;
19810822;     0.708;   0.0; -99.00;  20.9;   3.8;
19810823;     0.651;   0.0; -99.00;  21.5;   3.9;
19810824;     0.651;   0.0; -99.00;  22.3;   4.0;
19810825;     1.472;  16.6; -99.00;  23.1;   4.0;
19810826;     1.133;   7.3; -99.00;  23.2;   4.0;
19810827;     1.189;   9.0; -99.00;  22.7;   3.9;
19810828;     1.076;  16.7; -99.00;  22.9;   3.9;
19810829;     0.991;   8.2; -99.00;  22.8;   3.9;
19810830;     0.934;   0.0; -99.00;  22.0;   3.8;
19810831;     0.934;   5.9; -99.00;  23.7;   4.0;
19810901;     1.642;   7.5; -99.00;  23.1;   3.8;
19810902;     2.492;   0.4; -99.00;  19.2;   3.3;
19810903;     1.472;   0.0; -99.00;  18.4;   3.2;
19810904;     1.133;   0.0; -99.00;  18.3;   3.1;
19810905;     0.963;   0.0; -99.00;  18.4;   3.1;
19810906;     0.821;   0.0; -99.00;  17.6;   3.0;
19810907;     0.793;   0.0; -99.00;  18.0;   3.0;
19810908;     1.388;  16.0; -99.00;  17.1;   2.9;
19810909;     1.218;   0.0; -99.00;  16.1;   2.7;
19810910;     0.991;   0.0; -99.00;  20.2;   3.2;
19810911;     0.850;   0.0; -99.00;  22.4;   3.5;
19810912;     0.736;   0.0; -99.00;  22.4;   3.4;
19810913;     0.708;   0.0; -99.00;  22.3;   3.4;
19810914;     0.651;   0.0; -99.00;  21.6;   3.3;
19810915;     0.651;   0.0; -99.00;  17.9;   2.8;
19810916;     0.623;   0.0; -99.00;  14.8;   2.4;
19810917;     0.708;   0.4; -99.00;  10.9;   1.9;
19810918;     0.821;   0.9; -99.00;   9.9;   1.8;
19810919;     0.736;   0.0; -99.00;  13.7;   2.2;
19810920;     0.651;   0.0; -99.00;  15.7;   2.4;
19810921;     0.595;   0.0; -99.00;  17.0;   2.6;
19810922;     0.566;   0.0; -99.00;  14.3;   2.2;
19810923;     0.510;   0.0; -99.00;  10.8;   1.8;
19810924;     0.510;   0.0; -99.00;  14.8;   2.2;
19810925;     0.510;   3.2; -99.00;  17.4;   2.5;
19810926;     0.708;  12.6; -99.00;  18.1;   2.6;
19810927;     1.048;  18.7; -99.00;  15.6;   2.3;
19810928;     0.793;   0.0; -99.00;  11.4;   1.8;
19810929;     1.331;  18.4; -99.00;  11.8;   1.8;
19810930;     2.095;   0.5; -99.00;  16.4;   2.3;
19811001;     1.444;   0.0; -99.00;  17.7;   2.4;
19811002;     1.076;   0.0; -99.00;   7.2;   1.3;
19811003;     0.934;   0.0; -99.00;   6.9;   1.2;
19811004;     0.850;   3.2; -99.00;  11.5;   1.7;
19811005;     0.821;   0.0; -99.00;  14.1;   1.9;
19811006;     0.821;   3.2; -99.00;  14.2;   1.9;
19811007;     0.765;   0.0; -99.00;   9.3;   1.4;
19811008;     0.708;   0.0; -99.00;   8.4;   1.3;
19811009;     0.680;   0.0; -99.00;   9.2;   1.4;
19811010;     0.651;   0.0; -99.00;  12.1;   1.6;
19811011;     0.651;   0.0; -99.00;  10.9;   1.5;
19811012;     0.623;   0.0; -99.00;  11.8;   1.6;
19811013;     0.623;   0.0; -99.00;  13.5;   1.7;
19811014;     0.651;   4.4; -99.00;  14.9;   1.8;
19811015;     0.708;   6.1; -99.00;  13.5;   1.7;
19811016;     0.736;   1.7; -99.00;  10.8;   1.4;
19811017;     0.793;   0.0; -99.00;  11.2;   1.4;
19811018;     1.189;  15.0; -99.00;  10.7;   1.4;
19811019;     1.557;   2.7; -99.00;   4.1;   0.8;
19811020;     1.189;   0.0; -99.00;   9.4;   1.2;
19811021;     0.991;   0.0; -99.00;  11.5;   1.4;
19811022;     0.850;   0.4; -99.00;   5.6;   0.9;
19811023;     0.793;   0.0; -99.00;   1.8;   0.6;
19811024;     0.736;   0.0; -99.00;  -1.9;   0.3;
19811025;     0.736;   0.0; -99.00;   2.1;   0.6;
19811026;     0.736;   0.0; -99.00;   6.0;   0.9;
19811027;     0.736;   0.0; -99.00;   8.8;   1.1;
19811028;     0.680;   0.0; -99.00;   9.1;   1.1;
19811029;     0.651;   0.0; -99.00;  11.3;   1.3;
19811030;     0.680;   0.0; -99.00;  13.7;   1.4;
19811031;     0.708;   0.0; -99.00;  14.8;   1.5;
19811101;     0.651;   0.0; -99.00;  15.4;   1.5;
19811102;     0.708;   3.2; -99.00;  13.8;   1.4;
19811103;     0.708;   3.0; -99.00;  12.6;   1.3;
19811104;     0.708;   0.0; -99.00;  14.5;   1.4;
19811105;     0.765;   3.8; -99.00;  11.7;   1.2;
19811106;     0.821;   1.0; -99.00;   6.9;   0.8;
19811107;     0.708;   0.0; -99.00;   5.8;   0.8;
19811108;     0.680;   0.0; -99.00;   8.7;   0.9;
19811109;     0.651;   0.0; -99.00;   6.0;   0.7;
19811110;     0.595;   0.0; -99.00;   2.6;   0.5;
19811111;     0.566;   0.0; -99.00;   4.1;   0.6;
19811112;     0.566;   0.0; -99.00;   4.9;   0.7;
19811113;     0.566;   0.0; -99.00;   5.4;   0.7;
19811114;     0.538;   0.0; -99.00;   5.8;   0.7;
19811115;     0.510;   0.0; -99.00;   7.5;   0.8;
19811116;     0.538;   0.0; -99.00;   8.7;   0.9;
19811117;     0.566;   0.0; -99.00;   7.0;   0.8;
19811118;     0.538;   0.0; -99.00;   5.0;   0.6;
19811119;     0.510;   0.0; -99.00;   5.8;   0.7;
19811120;     1.019;  18.6; -99.00;   2.1;   0.4;
19811121;     0.793;   0.0; -99.00;  -3.0;   0.1;
19811122;     0.708;   0.0; -99.00;  -5.4;   0.0;
19811123;     0.680;   0.0; -99.00;  -3.7;   0.1;
19811124;     0.765;  10.3; -99.00;   0.9;   0.3;
19811125;     0.906;   0.0; -99.00;   1.5;   0.4;
19811126;     1.218;   0.0; -99.00;   6.7;   0.7;
19811127;     1.472;   3.0; -99.00;   6.3;   0.6;
19811128;     1.331;   0.0; -99.00;  -0.8;   0.2;
19811129;     1.133;   0.0; -99.00;  -2.7;   0.1;
19811130;     0.963;   0.0; -99.00;  -1.7;   0.2;
19811201;     1.246;  10.0; -99.00;   2.2;   0.4;
19811202;     1.359;   2.9; -99.00;   1.0;   0.3;
19811203;     1.274;   0.0; -99.00;  -1.9;   0.2;
19811204;     1.076;   3.9; -99.00;  -0.4;   0.3;
19811205;     1.133;   0.0; -99.00;  -2.4;   0.1;
19811206;     1.189;   0.0; -99.00;  -1.0;   0.2;
19811207;     1.218;   0.0; -99.00;   4.1;   0.5;
19811208;     1.161;   0.0; -99.00;   3.0;   0.4;
19811209;     1.104;   0.0; -99.00;  -3.0;   0.1;
19811210;     1.019;   0.0; -99.00;  -5.1;   0.0;
19811211;     0.963;   0.0; -99.00;  -4.7;   0.0;
19811212;     0.878;   0.0; -99.00;  -4.0;   0.1;
19811213;     0.850;   0.0; -99.00;  -1.3;   0.2;
19811214;     0.821;   0.0; -99.00;  -0.4;   0.2;
19811215;     0.765;   0.0; -99.00;  -5.5;   0.0;
19811216;     0.708;   0.0; -99.00;  -8.5;   0.0;
19811217;     0.765;   1.0; -99.00;  -8.2;   0.0;
19811218;     0.736;   0.0; -99.00;  -9.7;   0.0;
19811219;     0.765;   0.0; -99.00; -10.6;   0.0;
19811220;     0.736;   0.0; -99.00; -11.6;   0.0;
19811221;     0.736;   5.1; -99.00;  -6.3;   0.0;
19811222;     0.736;   0.0; -99.00;  -0.3;   0.2;
19811223;     0.708;   0.0; -99.00;  -4.4;   0.0;
19811224;     0.595;   0.0; -99.00;  -5.1;   0.0;
19811225;     0.623;   0.0; -99.00;  -4.5;   0.0;
19811226;     0.651;   0.0; -99.00;  -2.8;   0.1;
19811227;     0.623;   0.0; -99.00;  -3.0;   0.1;
19811228;     0.595;   1.4; -99.00;  -4.4;   0.0;
19811229;     0.510;   0.8; -99.00; -10.8;   0.0;
19811230;     0.595;   0.0; -99.00; -11.0;   0.0;
19811231;     0.623;   0.0; -99.00;  -4.6;   0.0;
19820101;     0.538;   4.6; -99.00;  -6.2;   0.0;
19820102;     0.595;   0.0; -99.00;  -6.0;   0.0;
19820103;     0.651;   6.9; -99.00;  -0.9;   0.2;
19820104;     1.784;  20.9; -99.00;  -2.0;   0.2;
19820105;     2.945;   0.0; -99.00;  -6.0;   0.0;
19820106;     1.841;   0.0; -99.00;  -4.6;   0.0;
19820107;     1.161;   0.9; -99.00; -13.7;   0.0;
19820108;     0.736;   0.0; -99.00; -14.8;   0.0;
19820109;     0.623;   2.0; -99.00; -16.4;   0.0;
19820110;     0.538;   0.0; -99.00; -25.4;   0.0;
19820111;     0.538;   1.0; -99.00; -21.1;   0.0;
19820112;     0.510;   0.0; -99.00; -15.9;   0.0;
19820113;     0.510;   4.0; -99.00; -12.6;   0.0;
19820114;     0.481;   0.0; -99.00; -14.1;   0.0;
19820115;     0.481;   1.0; -99.00; -18.0;   0.0;
19820116;     0.481;   1.0; -99.00; -18.7;   0.0;
19820117;     0.481;   0.0; -99.00; -23.6;   0.0;
19820118;     0.481;   2.4; -99.00; -15.8;   0.0;
19820119;     0.481;   0.0; -99.00;  -8.7;   0.0;
19820120;     0.481;   0.0; -99.00;  -6.8;   0.0;
19820121;     0.510;   3.0; -99.00;  -3.9;   0.1;
19820122;     0.481;   0.0; -99.00;  -5.4;   0.0;
19820123;     0.453;   2.0; -99.00;  -5.3;   0.0;
19820124;     0.453;   0.0; -99.00; -17.0;   0.0;
19820125;     0.425;   3.0; -99.00; -17.0;   0.0;
19820126;     0.425;   0.0; -99.00; -18.7;   0.0;
19820127;     0.453;   0.0; -99.00; -12.1;   0.0;
19820128;     0.481;   0.0; -99.00;  -4.0;   0.1;
19820129;     0.453;   0.0; -99.00;  -8.0;   0.0;
19820130;     0.453;   6.4; -99.00;  -3.7;   0.1;
19820131;     0.425;   2.1; -99.00;  -6.2;   0.0;
19820201;     0.425;   5.0; -99.00; -12.3;   0.0;
19820202;     0.396;   0.0; -99.00;  -9.7;   0.0;
19820203;     0.396;   0.0; -99.00;  -7.5;   0.0;
19820204;     0.396;   0.0; -99.00; -12.1;   0.0;
19820205;     0.396;   3.1; -99.00; -12.7;   0.0;
19820206;     0.368;   4.0; -99.00; -18.9;   0.0;
19820207;     0.368;   0.0; -99.00; -15.5;   0.0;
19820208;     0.368;   0.0; -99.00; -11.1;   0.0;
19820209;     0.368;   0.3; -99.00; -12.5;   0.0;
19820210;     0.368;   0.0; -99.00; -19.0;   0.0;
19820211;     0.368;   0.0; -99.00; -15.1;   0.0;
19820212;     0.368;   0.0; -99.00;  -8.7;   0.0;
19820213;     0.368;   0.0; -99.00;  -8.9;   0.0;
19820214;     0.368;   0.0; -99.00;  -5.4;   0.0;
19820215;     0.396;   0.0; -99.00;   0.3;   0.4;
19820216;     0.453;   0.0; -99.00;   2.1;   0.6;
19820217;     0.510;   0.4; -99.00;   0.8;   0.5;
19820218;     0.566;   0.0; -99.00;   0.2;   0.4;
19820219;     0.991;   0.9; -99.00;  -0.3;   0.4;
19820220;     1.756;   0.0; -99.00;   2.8;   0.7;
19820221;     3.398;   0.0; -99.00;   2.5;   0.6;
19820222;     5.663;   0.0; -99.00;   1.1;   0.5;
19820223;     4.531;   0.0; -99.00;   1.8;   0.6;
19820224;     3.398;   1.0; -99.00;  -0.9;   0.4;
19820225;     2.549;   0.8; -99.00;  -4.2;   0.1;
19820226;     2.039;   0.0; -99.00;  -4.8;   0.0;
19820227;     1.869;   0.0; -99.00;  -3.8;   0.1;
19820228;     1.784;   0.0; -99.00;  -1.6;   0.3;
19820301;     1.897;   0.0; -99.00;   1.5;   0.6;
19820302;     1.982;   4.4; -99.00;   0.8;   0.6;
19820303;     1.756;   2.2; -99.00;  -4.2;   0.1;
19820304;     1.416;   8.7; -99.00;  -5.4;   0.0;
19820305;     1.359;  10.6; -99.00;  -7.3;   0.0;
19820306;     1.303;   0.0; -99.00;  -8.4;   0.0;
19820307;     1.246;   0.0; -99.00;  -8.1;   0.0;
19820308;     1.133;   0.0; -99.00; -10.3;   0.0;
19820309;     0.878;   5.5; -99.00;  -8.8;   0.0;
19820310;     0.934;   1.9; -99.00;  -3.8;   0.1;
19820311;     1.897;   0.0; -99.00;   2.9;   0.8;
19820312;     7.277;   0.6; -99.00;   4.2;   1.0;
19820313;    11.836;  10.6; -99.00;   6.5;   1.2;
19820314;    17.896;   0.0; -99.00;   3.9;   1.0;
19820315;     5.748;   0.5; -99.00;   4.2;   1.0;
19820316;     5.239;  11.8; -99.00;   5.9;   1.2;
19820317;     6.400;   0.0; -99.00;   5.6;   1.2;
19820318;     4.106;   0.0; -99.00;   3.7;   1.0;
19820319;     3.964;   5.1; -99.00;   4.0;   1.0;
19820320;     8.127;  18.9; -99.00;   2.8;   0.9;
19820321;     9.939;   0.0; -99.00;   3.0;   0.9;
19820322;     4.955;   0.0; -99.00;   3.0;   0.9;
19820323;     3.794;   0.0; -99.00;   3.5;   1.0;
19820324;     3.256;   2.0; -99.00;   6.7;   1.4;
19820325;     2.917;   0.0; -99.00;   5.1;   1.2;
19820326;     2.549;   0.0; -99.00;   0.2;   0.6;
19820327;     2.180;   0.0; -99.00;  -3.0;   0.2;
19820328;     1.982;   0.0; -99.00;  -1.2;   0.5;
19820329;     1.897;   0.0; -99.00;   3.3;   1.0;
19820330;     2.095;   4.6; -99.00;   9.8;   1.9;
19820331;     3.483;  16.0; -99.00;  11.7;   2.1;
19820401;     2.888;   0.0; -99.00;   9.2;   1.8;
19820402;     2.492;   3.6; -99.00;  10.6;   2.0;
19820403;     4.729;  31.2; -99.00;   6.8;   1.5;
19820404;     5.125;   0.0; -99.00;  -2.6;   0.3;
19820405;     3.794;   0.0; -99.00;  -2.2;   0.4;
19820406;     2.917;  10.9; -99.00;  -5.7;   0.0;
19820407;     2.633;   0.0; -99.00;  -6.6;   0.0;
19820408;     2.549;   0.0; -99.00;  -2.8;   0.3;
19820409;     2.605;   3.4; -99.00;  -0.5;   0.6;
19820410;     2.633;   0.0; -99.00;   0.7;   0.8;
19820411;     3.115;   0.0; -99.00;   1.8;   0.9;
19820412;     3.596;   0.0; -99.00;   5.9;   1.5;
19820413;     3.398;   0.0; -99.00;   9.9;   2.1;
19820414;     2.803;   0.0; -99.00;   7.5;   1.8;
19820415;     2.435;   0.0; -99.00;  11.4;   2.3;
19820416;     3.200;  11.3; -99.00;  16.1;   3.0;
19820417;     6.060;  21.9; -99.00;  11.8;   2.4;
19820418;     4.899;   0.0; -99.00;   8.9;   2.0;
19820419;     3.596;   0.0; -99.00;  12.0;   2.5;
19820420;     3.171;   1.0; -99.00;   9.4;   2.1;
19820421;     2.633;   0.0; -99.00;   5.0;   1.5;
19820422;     2.265;   0.0; -99.00;   6.7;   1.7;
19820423;     2.039;   0.0; -99.00;  10.4;   2.3;
19820424;     1.926;   0.0; -99.00;  13.0;   2.7;
19820425;     1.784;   0.0; -99.00;  14.3;   2.9;
19820426;     1.727;   0.0; -99.00;  12.7;   2.7;
19820427;     1.642;   0.0; -99.00;   7.5;   1.9;
19820428;     1.557;   0.0; -99.00;   7.1;   1.9;
19820429;     1.444;   0.0; -99.00;   9.5;   2.2;
19820430;     2.124;   0.0; -99.00;  12.6;   2.7;
19820501;     1.869;   0.0; -99.00;  13.8;   2.9;
19820502;     1.614;   0.0; -99.00;  14.3;   3.0;
19820503;     1.444;   0.0; -99.00;  16.6;   3.4;
19820504;     1.331;   0.0; -99.00;  18.9;   3.8;
19820505;     1.274;   0.0; -99.00;  21.9;   4.2;
19820506;     1.246;   3.3; -99.00;  21.6;   4.2;
19820507;     1.161;   2.0; -99.00;  16.4;   3.4;
19820508;     1.076;   0.0; -99.00;  15.3;   3.3;
19820509;     1.048;   0.0; -99.00;  16.5;   3.5;
19820510;     1.019;   0.0; -99.00;  19.7;   4.0;
19820511;     0.991;   0.0; -99.00;  21.7;   4.3;
19820512;     0.991;   3.1; -99.00;  22.6;   4.5;
19820513;     0.991;   0.0; -99.00;  21.9;   4.4;
19820514;     0.934;   0.0; -99.00;  22.6;   4.5;
19820515;     0.934;   0.0; -99.00;  22.6;   4.5;
19820516;     1.019;  15.7; -99.00;  20.9;   4.3;
19820517;     0.963;   0.0; -99.00;  21.3;   4.3;
19820518;     0.906;   0.0; -99.00;  22.3;   4.5;
19820519;     0.878;   3.9; -99.00;  21.0;   4.3;
19820520;     0.906;   6.1; -99.00;  19.2;   4.0;
19820521;     0.850;   0.0; -99.00;  13.4;   3.1;
19820522;     0.850;   9.1; -99.00;  14.8;   3.3;
19820523;     0.934;   3.2; -99.00;  13.4;   3.1;
19820524;     0.878;   0.0; -99.00;  13.9;   3.2;
19820525;     0.850;   0.0; -99.00;  15.1;   3.4;
19820526;     0.963;   3.2; -99.00;  16.2;   3.6;
19820527;     1.614;  19.0; -99.00;  17.8;   3.9;
19820528;     1.784;  11.6; -99.00;  18.1;   3.9;
19820529;     1.501;   0.0; -99.00;  18.9;   4.1;
19820530;     4.389;  16.9; -99.00;  20.7;   4.4;
19820531;     5.550;   0.0; -99.00;  20.8;   4.4;
